UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,datetime
1472792704,9/1/2016 12:00:00 AM,19:05:04,3.04,55,30.45,64,127.1,0.0,06:07:00,18:38:00,2016-09-02 05:05:04
1472793006,9/1/2016 12:00:00 AM,19:10:06,2.53,55,30.45,65,155.71,3.37,06:07:00,18:38:00,2016-09-02 05:10:06
1472793607,9/1/2016 12:00:00 AM,19:20:07,2.62,55,30.45,61,68.27,3.37,06:07:00,18:38:00,2016-09-02 05:20:07
1472793906,9/1/2016 12:00:00 AM,19:25:06,2.63,55,30.45,60,83.02,1.12,06:07:00,18:38:00,2016-09-02 05:25:06
1472794205,9/1/2016 12:00:00 AM,19:30:05,2.22,55,30.45,67,60.17,2.25,06:07:00,18:38:00,2016-09-02 05:30:05
1472794506,9/1/2016 12:00:00 AM,19:35:06,2.63,54,30.45,67,129.35,4.5,06:07:00,18:38:00,2016-09-02 05:35:06
1472794805,9/1/2016 12:00:00 AM,19:40:05,2.37,54,30.45,66,164.52,1.12,06:07:00,18:38:00,2016-09-02 05:40:05
1472795104,9/1/2016 12:00:00 AM,19:45:04,2.48,54,30.45,65,108.06,3.37,06:07:00,18:38:00,2016-09-02 05:45:04
1472795405,9/1/2016 12:00:00 AM,19:50:05,2.87,54,30.45,66,160.56,3.37,06:07:00,18:38:00,2016-09-02 05:50:05
1472795704,9/1/2016 12:00:00 AM,19:55:04,2.47,54,30.45,65,104.07,3.37,06:07:00,18:38:00,2016-09-02 05:55:04
1472796012,9/1/2016 12:00:00 AM,20:00:12,2.37,54,30.45,64,142.03,7.87,06:07:00,18:38:00,2016-09-02 06:00:12
1472796308,9/1/2016 12:00:00 AM,20:05:08,2.38,54,30.46,64,82.95,4.5,06:07:00,18:38:00,2016-09-02 06:05:08
1472796613,9/1/2016 12:00:00 AM,20:10:13,2.62,54,30.46,65,139.23,2.25,06:07:00,18:38:00,2016-09-02 06:10:13
1472796907,9/1/2016 12:00:00 AM,20:15:07,2.22,54,30.46,65,145.26,1.12,06:07:00,18:38:00,2016-09-02 06:15:07
1472797206,9/1/2016 12:00:00 AM,20:20:06,2.15,54,30.46,64,104.55,3.37,06:07:00,18:38:00,2016-09-02 06:20:06
1472797502,9/1/2016 12:00:00 AM,20:25:02,2.1,54,30.46,66,158.6,3.37,06:07:00,18:38:00,2016-09-02 06:25:02
1472797806,9/1/2016 12:00:00 AM,20:30:06,2.36,53,30.46,67,126.94,4.5,06:07:00,18:38:00,2016-09-02 06:30:06
1472798107,9/1/2016 12:00:00 AM,20:35:07,2.58,53,30.46,69,117.98,6.75,06:07:00,18:38:00,2016-09-02 06:35:07
1472798408,9/1/2016 12:00:00 AM,20:40:08,2.64,52,30.46,68,127.75,9.0,06:07:00,18:38:00,2016-09-02 06:40:08
1472798705,9/1/2016 12:00:00 AM,20:45:05,2.57,51,30.46,68,92.36,7.87,06:07:00,18:38:00,2016-09-02 06:45:05
1472799008,9/1/2016 12:00:00 AM,20:50:08,3.0,51,30.46,67,128.64,6.75,06:07:00,18:38:00,2016-09-02 06:50:08
1472799308,9/1/2016 12:00:00 AM,20:55:08,3.02,51,30.46,66,142.37,3.37,06:07:00,18:38:00,2016-09-02 06:55:08
1472799604,9/1/2016 12:00:00 AM,21:00:04,2.7,50,30.46,67,160.35,9.0,06:07:00,18:38:00,2016-09-02 07:00:04
1472799907,9/1/2016 12:00:00 AM,21:05:07,3.38,50,30.46,68,167.13,4.5,06:07:00,18:38:00,2016-09-02 07:05:07
1472800206,9/1/2016 12:00:00 AM,21:10:06,2.57,50,30.46,73,175.15,5.62,06:07:00,18:38:00,2016-09-02 07:10:06
1472800504,9/1/2016 12:00:00 AM,21:15:04,2.54,50,30.47,78,198.36,6.75,06:07:00,18:38:00,2016-09-02 07:15:04
1472800806,9/1/2016 12:00:00 AM,21:20:06,2.66,51,30.47,80,147.68,4.5,06:07:00,18:38:00,2016-09-02 07:20:06
1472801103,9/1/2016 12:00:00 AM,21:25:03,2.47,51,30.47,86,163.58,3.37,06:07:00,18:38:00,2016-09-02 07:25:03
1472801407,9/1/2016 12:00:00 AM,21:30:07,2.33,51,30.47,88,160.19,4.5,06:07:00,18:38:00,2016-09-02 07:30:07
1472801705,9/1/2016 12:00:00 AM,21:35:05,2.28,51,30.47,88,120.1,1.12,06:07:00,18:38:00,2016-09-02 07:35:05
1472802012,9/1/2016 12:00:00 AM,21:40:12,2.67,51,30.47,88,99.61,5.62,06:07:00,18:38:00,2016-09-02 07:40:12
1472802306,9/1/2016 12:00:00 AM,21:45:06,2.6,51,30.46,88,116.78,11.25,06:07:00,18:38:00,2016-09-02 07:45:06
1472802607,9/1/2016 12:00:00 AM,21:50:07,2.65,52,30.46,89,146.85,3.37,06:07:00,18:38:00,2016-09-02 07:50:07
1472802904,9/1/2016 12:00:00 AM,21:55:04,2.6,52,30.46,86,146.43,2.25,06:07:00,18:38:00,2016-09-02 07:55:04
1472803208,9/1/2016 12:00:00 AM,22:00:08,2.36,52,30.47,86,68.03,1.12,06:07:00,18:38:00,2016-09-02 08:00:08
1472803508,9/1/2016 12:00:00 AM,22:05:08,2.16,52,30.47,91,124.12,1.12,06:07:00,18:38:00,2016-09-02 08:05:08
1472803809,9/1/2016 12:00:00 AM,22:10:09,2.37,52,30.47,94,141.87,2.25,06:07:00,18:38:00,2016-09-02 08:10:09
1472804105,9/1/2016 12:00:00 AM,22:15:05,2.04,52,30.47,95,128.9,4.5,06:07:00,18:38:00,2016-09-02 08:15:05
1472804405,9/1/2016 12:00:00 AM,22:20:05,1.93,51,30.47,96,133.02,2.25,06:07:00,18:38:00,2016-09-02 08:20:05
1472804704,9/1/2016 12:00:00 AM,22:25:04,2.68,51,30.47,97,169.82,3.37,06:07:00,18:38:00,2016-09-02 08:25:04
1472805006,9/1/2016 12:00:00 AM,22:30:06,2.52,51,30.47,98,108.89,2.25,06:07:00,18:38:00,2016-09-02 08:30:06
1472805304,9/1/2016 12:00:00 AM,22:35:04,3.03,51,30.47,98,141.09,5.62,06:07:00,18:38:00,2016-09-02 08:35:04
1472805603,9/1/2016 12:00:00 AM,22:40:03,2.5,51,30.47,98,170.29,4.5,06:07:00,18:38:00,2016-09-02 08:40:03
1472805904,9/1/2016 12:00:00 AM,22:45:04,2.13,51,30.46,99,134.31,6.75,06:07:00,18:38:00,2016-09-02 08:45:04
1472806208,9/1/2016 12:00:00 AM,22:50:08,2.32,51,30.47,99,44.45,0.0,06:07:00,18:38:00,2016-09-02 08:50:08
1472806509,9/1/2016 12:00:00 AM,22:55:09,1.99,51,30.46,99,154.29,2.25,06:07:00,18:38:00,2016-09-02 08:55:09
1472806806,9/1/2016 12:00:00 AM,23:00:06,2.24,51,30.46,99,157.9,3.37,06:07:00,18:38:00,2016-09-02 09:00:06
1472807104,9/1/2016 12:00:00 AM,23:05:04,2.52,50,30.46,98,169.11,5.62,06:07:00,18:38:00,2016-09-02 09:05:04
1472807404,9/1/2016 12:00:00 AM,23:10:04,1.9,50,30.46,92,150.87,5.62,06:07:00,18:38:00,2016-09-02 09:10:04
1472807710,9/1/2016 12:00:00 AM,23:15:10,1.92,51,30.46,83,147.04,6.75,06:07:00,18:38:00,2016-09-02 09:15:10
1472808005,9/1/2016 12:00:00 AM,23:20:05,1.58,51,30.46,80,162.73,2.25,06:07:00,18:38:00,2016-09-02 09:20:05
1472808305,9/1/2016 12:00:00 AM,23:25:05,2.28,52,30.46,78,171.41,3.37,06:07:00,18:38:00,2016-09-02 09:25:05
1472808604,9/1/2016 12:00:00 AM,23:30:04,2.03,52,30.46,77,7.12,2.25,06:07:00,18:38:00,2016-09-02 09:30:04
1472808904,9/1/2016 12:00:00 AM,23:35:04,1.79,52,30.46,86,148.24,3.37,06:07:00,18:38:00,2016-09-02 09:35:04
1472809208,9/1/2016 12:00:00 AM,23:40:08,3.15,52,30.46,84,132.2,5.62,06:07:00,18:38:00,2016-09-02 09:40:08
1472809503,9/1/2016 12:00:00 AM,23:45:03,3.3,52,30.46,81,142.77,4.5,06:07:00,18:38:00,2016-09-02 09:45:03
1472809803,9/1/2016 12:00:00 AM,23:50:03,2.42,52,30.46,79,168.41,2.25,06:07:00,18:38:00,2016-09-02 09:50:03
1472810107,9/1/2016 12:00:00 AM,23:55:07,3.05,52,30.46,76,69.32,2.25,06:07:00,18:38:00,2016-09-02 09:55:07
1472810404,9/2/2016 12:00:00 AM,00:00:04,2.76,52,30.46,76,142.78,3.37,06:07:00,18:37:00,2016-09-02 10:00:04
1472810705,9/2/2016 12:00:00 AM,00:05:05,2.5,53,30.46,73,128.97,2.25,06:07:00,18:37:00,2016-09-02 10:05:05
1472811608,9/2/2016 12:00:00 AM,00:20:08,2.43,53,30.45,75,153.81,7.87,06:07:00,18:37:00,2016-09-02 10:20:08
1472811906,9/2/2016 12:00:00 AM,00:25:06,2.24,52,30.45,75,155.02,10.12,06:07:00,18:37:00,2016-09-02 10:25:06
1472812813,9/2/2016 12:00:00 AM,00:40:13,2.35,52,30.45,75,158.84,10.12,06:07:00,18:37:00,2016-09-02 10:40:13
1472813408,9/2/2016 12:00:00 AM,00:50:08,1.64,52,30.45,75,155.69,6.75,06:07:00,18:37:00,2016-09-02 10:50:08
1472813704,9/2/2016 12:00:00 AM,00:55:04,1.62,52,30.45,74,180.84,3.37,06:07:00,18:37:00,2016-09-02 10:55:04
1472814002,9/2/2016 12:00:00 AM,01:00:02,1.84,52,30.45,75,162.75,6.75,06:07:00,18:37:00,2016-09-02 11:00:02
1472814313,9/2/2016 12:00:00 AM,01:05:13,1.88,52,30.45,75,190.85,4.5,06:07:00,18:37:00,2016-09-02 11:05:13
1472814604,9/2/2016 12:00:00 AM,01:10:04,3.45,52,30.45,75,185.84,9.0,06:07:00,18:37:00,2016-09-02 11:10:04
1472814905,9/2/2016 12:00:00 AM,01:15:05,3.05,52,30.44,74,160.0,6.75,06:07:00,18:37:00,2016-09-02 11:15:05
1472815206,9/2/2016 12:00:00 AM,01:20:06,3.63,52,30.44,74,158.18,5.62,06:07:00,18:37:00,2016-09-02 11:20:06
1472815505,9/2/2016 12:00:00 AM,01:25:05,3.36,52,30.44,74,155.82,6.75,06:07:00,18:37:00,2016-09-02 11:25:05
1472815804,9/2/2016 12:00:00 AM,01:30:04,2.42,52,30.44,74,159.1,4.5,06:07:00,18:37:00,2016-09-02 11:30:04
1472816102,9/2/2016 12:00:00 AM,01:35:02,2.71,52,30.44,73,159.35,3.37,06:07:00,18:37:00,2016-09-02 11:35:02
1472816408,9/2/2016 12:00:00 AM,01:40:08,2.44,51,30.44,74,117.01,4.5,06:07:00,18:37:00,2016-09-02 11:40:08
1472816704,9/2/2016 12:00:00 AM,01:45:04,2.16,52,30.44,72,119.06,4.5,06:07:00,18:37:00,2016-09-02 11:45:04
1472817008,9/2/2016 12:00:00 AM,01:50:08,2.8,52,30.44,72,132.63,1.12,06:07:00,18:37:00,2016-09-02 11:50:08
1472817302,9/2/2016 12:00:00 AM,01:55:02,2.71,51,30.43,70,145.91,5.62,06:07:00,18:37:00,2016-09-02 11:55:02
1472817906,9/2/2016 12:00:00 AM,02:05:06,2.76,51,30.43,72,165.12,6.75,06:07:00,18:37:00,2016-09-02 12:05:06
1472818208,9/2/2016 12:00:00 AM,02:10:08,2.63,50,30.43,76,143.45,6.75,06:07:00,18:37:00,2016-09-02 12:10:08
1472818508,9/2/2016 12:00:00 AM,02:15:08,2.79,50,30.42,75,173.9,6.75,06:07:00,18:37:00,2016-09-02 12:15:08
1472818808,9/2/2016 12:00:00 AM,02:20:08,3.13,51,30.42,73,170.36,4.5,06:07:00,18:37:00,2016-09-02 12:20:08
1472819103,9/2/2016 12:00:00 AM,02:25:03,3.06,51,30.43,73,163.03,6.75,06:07:00,18:37:00,2016-09-02 12:25:03
1472819404,9/2/2016 12:00:00 AM,02:30:04,2.96,51,30.42,71,171.38,4.5,06:07:00,18:37:00,2016-09-02 12:30:04
1472819704,9/2/2016 12:00:00 AM,02:35:04,2.75,51,30.42,71,127.22,2.25,06:07:00,18:37:00,2016-09-02 12:35:04
1472820004,9/2/2016 12:00:00 AM,02:40:04,2.6,51,30.42,69,120.72,6.75,06:07:00,18:37:00,2016-09-02 12:40:04
1472820309,9/2/2016 12:00:00 AM,02:45:09,2.64,52,30.42,69,127.12,3.37,06:07:00,18:37:00,2016-09-02 12:45:09
1472820602,9/2/2016 12:00:00 AM,02:50:02,2.23,52,30.42,71,151.85,6.75,06:07:00,18:37:00,2016-09-02 12:50:02
1472820903,9/2/2016 12:00:00 AM,02:55:03,2.3,51,30.42,70,155.58,3.37,06:07:00,18:37:00,2016-09-02 12:55:03
1472821203,9/2/2016 12:00:00 AM,03:00:03,2.27,51,30.42,72,86.58,2.25,06:07:00,18:37:00,2016-09-02 13:00:03
1472821505,9/2/2016 12:00:00 AM,03:05:05,2.65,51,30.42,71,136.05,2.25,06:07:00,18:37:00,2016-09-02 13:05:05
1472821803,9/2/2016 12:00:00 AM,03:10:03,2.31,51,30.42,67,126.71,4.5,06:07:00,18:37:00,2016-09-02 13:10:03
1472822102,9/2/2016 12:00:00 AM,03:15:02,2.45,51,30.42,71,120.21,4.5,06:07:00,18:37:00,2016-09-02 13:15:02
1472822407,9/2/2016 12:00:00 AM,03:20:07,2.24,51,30.42,71,166.86,6.75,06:07:00,18:37:00,2016-09-02 13:20:07
1472822709,9/2/2016 12:00:00 AM,03:25:09,2.29,50,30.42,72,162.44,7.87,06:07:00,18:37:00,2016-09-02 13:25:09
1472823004,9/2/2016 12:00:00 AM,03:30:04,2.05,50,30.42,72,158.01,6.75,06:07:00,18:37:00,2016-09-02 13:30:04
1472823304,9/2/2016 12:00:00 AM,03:35:04,2.13,50,30.42,70,141.8,2.25,06:07:00,18:37:00,2016-09-02 13:35:04
1472823610,9/2/2016 12:00:00 AM,03:40:10,1.98,50,30.42,71,165.89,6.75,06:07:00,18:37:00,2016-09-02 13:40:10
1472823905,9/2/2016 12:00:00 AM,03:45:05,2.17,50,30.42,71,157.64,6.75,06:07:00,18:37:00,2016-09-02 13:45:05
1472824202,9/2/2016 12:00:00 AM,03:50:02,2.36,49,30.42,73,119.5,10.12,06:07:00,18:37:00,2016-09-02 13:50:02
1472824505,9/2/2016 12:00:00 AM,03:55:05,2.9,49,30.42,70,158.87,4.5,06:07:00,18:37:00,2016-09-02 13:55:05
1472824805,9/2/2016 12:00:00 AM,04:00:05,2.97,49,30.42,69,176.34,6.75,06:07:00,18:37:00,2016-09-02 14:00:05
1472825106,9/2/2016 12:00:00 AM,04:05:06,2.55,48,30.43,68,165.72,6.75,06:07:00,18:37:00,2016-09-02 14:05:06
1472825404,9/2/2016 12:00:00 AM,04:10:04,2.79,48,30.43,69,159.48,7.87,06:07:00,18:37:00,2016-09-02 14:10:04
1472825704,9/2/2016 12:00:00 AM,04:15:04,2.5,48,30.43,67,149.74,6.75,06:07:00,18:37:00,2016-09-02 14:15:04
1472826007,9/2/2016 12:00:00 AM,04:20:07,2.58,48,30.43,69,178.89,10.12,06:07:00,18:37:00,2016-09-02 14:20:07
1472826318,9/2/2016 12:00:00 AM,04:25:18,2.44,48,30.43,66,156.75,6.75,06:07:00,18:37:00,2016-09-02 14:25:18
1472826608,9/2/2016 12:00:00 AM,04:30:08,2.62,48,30.43,66,159.22,7.87,06:07:00,18:37:00,2016-09-02 14:30:08
1472826908,9/2/2016 12:00:00 AM,04:35:08,2.13,47,30.43,66,145.25,6.75,06:07:00,18:37:00,2016-09-02 14:35:08
1472827204,9/2/2016 12:00:00 AM,04:40:04,2.04,47,30.42,69,164.46,5.62,06:07:00,18:37:00,2016-09-02 14:40:04
1472827502,9/2/2016 12:00:00 AM,04:45:02,2.19,47,30.42,71,160.28,7.87,06:07:00,18:37:00,2016-09-02 14:45:02
1472827805,9/2/2016 12:00:00 AM,04:50:05,1.93,47,30.42,72,172.43,5.62,06:07:00,18:37:00,2016-09-02 14:50:05
1472828105,9/2/2016 12:00:00 AM,04:55:05,1.78,47,30.42,72,166.92,6.75,06:07:00,18:37:00,2016-09-02 14:55:05
1472828404,9/2/2016 12:00:00 AM,05:00:04,2.04,47,30.42,73,172.37,5.62,06:07:00,18:37:00,2016-09-02 15:00:04
1472828705,9/2/2016 12:00:00 AM,05:05:05,2.42,47,30.42,75,167.28,5.62,06:07:00,18:37:00,2016-09-02 15:05:05
1472829010,9/2/2016 12:00:00 AM,05:10:10,2.6,47,30.42,74,128.1,7.87,06:07:00,18:37:00,2016-09-02 15:10:10
1472829308,9/2/2016 12:00:00 AM,05:15:08,2.5,47,30.43,71,124.99,6.75,06:07:00,18:37:00,2016-09-02 15:15:08
1472829610,9/2/2016 12:00:00 AM,05:20:10,2.08,47,30.43,72,151.56,4.5,06:07:00,18:37:00,2016-09-02 15:20:10
1472829906,9/2/2016 12:00:00 AM,05:25:06,2.48,47,30.43,72,148.75,5.62,06:07:00,18:37:00,2016-09-02 15:25:06
1472830203,9/2/2016 12:00:00 AM,05:30:03,2.15,47,30.43,72,159.49,6.75,06:07:00,18:37:00,2016-09-02 15:30:03
1472830510,9/2/2016 12:00:00 AM,05:35:10,2.02,47,30.43,71,190.48,5.62,06:07:00,18:37:00,2016-09-02 15:35:10
1472830805,9/2/2016 12:00:00 AM,05:40:05,2.74,46,30.43,74,190.5,9.0,06:07:00,18:37:00,2016-09-02 15:40:05
1472831106,9/2/2016 12:00:00 AM,05:45:06,2.45,46,30.43,75,176.86,7.87,06:07:00,18:37:00,2016-09-02 15:45:06
1472831403,9/2/2016 12:00:00 AM,05:50:03,1.67,46,30.43,75,169.81,7.87,06:07:00,18:37:00,2016-09-02 15:50:03
1472831704,9/2/2016 12:00:00 AM,05:55:04,1.92,47,30.43,76,166.18,6.75,06:07:00,18:37:00,2016-09-02 15:55:04
1472832004,9/2/2016 12:00:00 AM,06:00:04,2.79,47,30.43,76,142.04,7.87,06:07:00,18:37:00,2016-09-02 16:00:04
1472832304,9/2/2016 12:00:00 AM,06:05:04,5.27,47,30.44,77,186.84,7.87,06:07:00,18:37:00,2016-09-02 16:05:04
1472832604,9/2/2016 12:00:00 AM,06:10:04,7.66,47,30.43,77,177.87,7.87,06:07:00,18:37:00,2016-09-02 16:10:04
1472832907,9/2/2016 12:00:00 AM,06:15:07,10.84,47,30.44,77,167.78,6.75,06:07:00,18:37:00,2016-09-02 16:15:07
1472833205,9/2/2016 12:00:00 AM,06:20:05,11.93,47,30.44,78,157.26,6.75,06:07:00,18:37:00,2016-09-02 16:20:05
1472833511,9/2/2016 12:00:00 AM,06:25:11,14.63,47,30.44,78,169.52,6.75,06:07:00,18:37:00,2016-09-02 16:25:11
1472833808,9/2/2016 12:00:00 AM,06:30:08,16.28,47,30.44,77,166.79,7.87,06:07:00,18:37:00,2016-09-02 16:30:08
1472834106,9/2/2016 12:00:00 AM,06:35:06,17.99,48,30.44,72,162.79,7.87,06:07:00,18:37:00,2016-09-02 16:35:06
1472834403,9/2/2016 12:00:00 AM,06:40:03,19.05,48,30.44,73,167.39,6.75,06:07:00,18:37:00,2016-09-02 16:40:03
1472834708,9/2/2016 12:00:00 AM,06:45:08,20.16,48,30.44,71,165.46,6.75,06:07:00,18:37:00,2016-09-02 16:45:08
1472835007,9/2/2016 12:00:00 AM,06:50:07,21.47,49,30.44,69,171.26,9.0,06:07:00,18:37:00,2016-09-02 16:50:07
1472835303,9/2/2016 12:00:00 AM,06:55:03,133.58,50,30.44,67,184.3,4.5,06:07:00,18:37:00,2016-09-02 16:55:03
1472835605,9/2/2016 12:00:00 AM,07:00:05,159.22,51,30.44,66,142.23,4.5,06:07:00,18:37:00,2016-09-02 17:00:05
1472835909,9/2/2016 12:00:00 AM,07:05:09,186.75,52,30.44,66,150.95,6.75,06:07:00,18:37:00,2016-09-02 17:05:09
1472836208,9/2/2016 12:00:00 AM,07:10:08,213.9,52,30.45,62,162.76,1.12,06:07:00,18:37:00,2016-09-02 17:10:08
1472836503,9/2/2016 12:00:00 AM,07:15:03,241.23,54,30.45,60,162.19,3.37,06:07:00,18:37:00,2016-09-02 17:15:03
1472836806,9/2/2016 12:00:00 AM,07:20:06,269.04,55,30.45,58,151.54,10.12,06:07:00,18:37:00,2016-09-02 17:20:06
1472837105,9/2/2016 12:00:00 AM,07:25:05,293.73,55,30.45,58,163.78,4.5,06:07:00,18:37:00,2016-09-02 17:25:05
1472837409,9/2/2016 12:00:00 AM,07:30:09,317.24,56,30.45,53,127.86,7.87,06:07:00,18:37:00,2016-09-02 17:30:09
1472837705,9/2/2016 12:00:00 AM,07:35:05,338.35,57,30.45,48,124.77,2.25,06:07:00,18:37:00,2016-09-02 17:35:05
1472838007,9/2/2016 12:00:00 AM,07:40:07,359.31,58,30.46,46,27.95,6.75,06:07:00,18:37:00,2016-09-02 17:40:07
1472838306,9/2/2016 12:00:00 AM,07:45:06,381.17,58,30.45,47,99.45,4.5,06:07:00,18:37:00,2016-09-02 17:45:06
1472838607,9/2/2016 12:00:00 AM,07:50:07,402.11,59,30.46,48,37.87,3.37,06:07:00,18:37:00,2016-09-02 17:50:07
1472838904,9/2/2016 12:00:00 AM,07:55:04,423.15,59,30.46,41,68.26,5.62,06:07:00,18:37:00,2016-09-02 17:55:04
1472839203,9/2/2016 12:00:00 AM,08:00:03,444.08,59,30.46,38,86.6,6.75,06:07:00,18:37:00,2016-09-02 18:00:03
1472839505,9/2/2016 12:00:00 AM,08:05:05,463.3,60,30.46,34,73.94,1.12,06:07:00,18:37:00,2016-09-02 18:05:05
1472839803,9/2/2016 12:00:00 AM,08:10:03,483.13,60,30.46,37,58.53,5.62,06:07:00,18:37:00,2016-09-02 18:10:03
1472840103,9/2/2016 12:00:00 AM,08:15:03,503.77,61,30.46,35,115.44,2.25,06:07:00,18:37:00,2016-09-02 18:15:03
1472840403,9/2/2016 12:00:00 AM,08:20:03,523.13,61,30.46,33,62.43,2.25,06:07:00,18:37:00,2016-09-02 18:20:03
1472840702,9/2/2016 12:00:00 AM,08:25:02,543.59,62,30.46,29,243.49,0.0,06:07:00,18:37:00,2016-09-02 18:25:02
1472841008,9/2/2016 12:00:00 AM,08:30:08,563.34,62,30.46,30,300.69,3.37,06:07:00,18:37:00,2016-09-02 18:30:08
1472841305,9/2/2016 12:00:00 AM,08:35:05,581.47,63,30.46,29,36.2,4.5,06:07:00,18:37:00,2016-09-02 18:35:05
1472841608,9/2/2016 12:00:00 AM,08:40:08,602.4,62,30.46,28,32.07,12.37,06:07:00,18:37:00,2016-09-02 18:40:08
1472842205,9/2/2016 12:00:00 AM,08:50:05,637.19,62,30.46,29,29.84,5.62,06:07:00,18:37:00,2016-09-02 18:50:05
1472842505,9/2/2016 12:00:00 AM,08:55:05,654.26,62,30.47,30,0.59,7.87,06:07:00,18:37:00,2016-09-02 18:55:05
1472842806,9/2/2016 12:00:00 AM,09:00:06,671.97,62,30.47,31,45.12,6.75,06:07:00,18:37:00,2016-09-02 19:00:06
1472843109,9/2/2016 12:00:00 AM,09:05:09,689.68,62,30.47,35,64.97,3.37,06:07:00,18:37:00,2016-09-02 19:05:09
1472843407,9/2/2016 12:00:00 AM,09:10:07,707.95,62,30.47,38,336.95,5.62,06:07:00,18:37:00,2016-09-02 19:10:07
1472843702,9/2/2016 12:00:00 AM,09:15:02,724.76,62,30.47,39,70.26,9.0,06:07:00,18:37:00,2016-09-02 19:15:02
1472844008,9/2/2016 12:00:00 AM,09:20:08,742.18,62,30.47,34,65.19,4.5,06:07:00,18:37:00,2016-09-02 19:20:08
1472844303,9/2/2016 12:00:00 AM,09:25:03,757.44,62,30.47,38,66.36,7.87,06:07:00,18:37:00,2016-09-02 19:25:03
1472844603,9/2/2016 12:00:00 AM,09:30:03,773.93,62,30.47,38,49.55,6.75,06:07:00,18:37:00,2016-09-02 19:30:03
1472844904,9/2/2016 12:00:00 AM,09:35:04,789.38,62,30.47,33,27.14,5.62,06:07:00,18:37:00,2016-09-02 19:35:04
1472845203,9/2/2016 12:00:00 AM,09:40:03,803.35,62,30.47,41,354.83,4.5,06:07:00,18:37:00,2016-09-02 19:40:03
1472845504,9/2/2016 12:00:00 AM,09:45:04,819.38,62,30.47,36,12.38,2.25,06:07:00,18:37:00,2016-09-02 19:45:04
1472845804,9/2/2016 12:00:00 AM,09:50:04,832.55,62,30.47,38,72.72,12.37,06:07:00,18:37:00,2016-09-02 19:50:04
1472846106,9/2/2016 12:00:00 AM,09:55:06,846.58,62,30.47,43,74.09,9.0,06:07:00,18:37:00,2016-09-02 19:55:06
1472846407,9/2/2016 12:00:00 AM,10:00:07,857.95,62,30.47,41,89.49,4.5,06:07:00,18:37:00,2016-09-02 20:00:07
1472846703,9/2/2016 12:00:00 AM,10:05:03,872.22,62,30.47,42,29.84,6.75,06:07:00,18:37:00,2016-09-02 20:05:03
1472847003,9/2/2016 12:00:00 AM,10:10:03,885.18,62,30.47,40,79.63,7.87,06:07:00,18:37:00,2016-09-02 20:10:03
1472847306,9/2/2016 12:00:00 AM,10:15:06,896.17,63,30.47,41,71.65,6.75,06:07:00,18:37:00,2016-09-02 20:15:06
1472847606,9/2/2016 12:00:00 AM,10:20:06,910.18,64,30.47,37,183.15,1.12,06:07:00,18:37:00,2016-09-02 20:20:06
1472847906,9/2/2016 12:00:00 AM,10:25:06,922.19,64,30.47,39,72.57,10.12,06:07:00,18:37:00,2016-09-02 20:25:06
1472848203,9/2/2016 12:00:00 AM,10:30:03,930.87,64,30.47,41,109.42,9.0,06:07:00,18:37:00,2016-09-02 20:30:03
1472848505,9/2/2016 12:00:00 AM,10:35:05,943.48,64,30.47,45,14.6,2.25,06:07:00,18:37:00,2016-09-02 20:35:05
1472848805,9/2/2016 12:00:00 AM,10:40:05,953.14,64,30.47,48,43.8,13.5,06:07:00,18:37:00,2016-09-02 20:40:05
1472849105,9/2/2016 12:00:00 AM,10:45:05,963.72,63,30.47,49,31.15,9.0,06:07:00,18:37:00,2016-09-02 20:45:05
1472849406,9/2/2016 12:00:00 AM,10:50:06,972.88,63,30.47,50,27.98,5.62,06:07:00,18:37:00,2016-09-02 20:50:06
1472849703,9/2/2016 12:00:00 AM,10:55:03,981.26,63,30.47,51,15.09,9.0,06:07:00,18:37:00,2016-09-02 20:55:03
1472850007,9/2/2016 12:00:00 AM,11:00:07,990.46,63,30.47,51,358.16,4.5,06:07:00,18:37:00,2016-09-02 21:00:07
1472850305,9/2/2016 12:00:00 AM,11:05:05,994.46,63,30.46,52,350.09,4.5,06:07:00,18:37:00,2016-09-02 21:05:05
1472850605,9/2/2016 12:00:00 AM,11:10:05,1005.39,63,30.46,51,65.61,6.75,06:07:00,18:37:00,2016-09-02 21:10:05
1472850905,9/2/2016 12:00:00 AM,11:15:05,1013.88,64,30.46,51,40.38,4.5,06:07:00,18:37:00,2016-09-02 21:15:05
1472851205,9/2/2016 12:00:00 AM,11:20:05,1019.04,64,30.46,50,29.21,1.12,06:07:00,18:37:00,2016-09-02 21:20:05
1472851509,9/2/2016 12:00:00 AM,11:25:09,1026.27,64,30.46,54,63.37,15.75,06:07:00,18:37:00,2016-09-02 21:25:09
1472851806,9/2/2016 12:00:00 AM,11:30:06,1031.01,64,30.46,54,356.55,6.75,06:07:00,18:37:00,2016-09-02 21:30:06
1472852105,9/2/2016 12:00:00 AM,11:35:05,1039.6,64,30.46,53,84.29,2.25,06:07:00,18:37:00,2016-09-02 21:35:05
1472852402,9/2/2016 12:00:00 AM,11:40:02,1042.62,64,30.46,53,312.47,1.12,06:07:00,18:37:00,2016-09-02 21:40:02
1472852708,9/2/2016 12:00:00 AM,11:45:08,1046.7,64,30.46,50,146.71,5.62,06:07:00,18:37:00,2016-09-02 21:45:08
