UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection_Degrees,Speed,TimeSunRise,TimeSunSet
1474791318,9/24/2016 12:00:00 AM,22:15:18,49,30.5,73,150.91,5.62,06:12:00,18:17:00
1474791023,9/24/2016 12:00:00 AM,22:10:23,49,30.5,74,169.48,4.5,06:12:00,18:17:00
1474790726,9/24/2016 12:00:00 AM,22:05:26,49,30.5,73,159.64,4.5,06:12:00,18:17:00
1474792520,9/24/2016 12:00:00 AM,22:35:20,49,30.5,70,149.63,7.87,06:12:00,18:17:00
1474790424,9/24/2016 12:00:00 AM,22:00:24,49,30.51,72,152.72,4.5,06:12:00,18:17:00
1474789820,9/24/2016 12:00:00 AM,21:50:20,49,30.51,72,158.13,4.5,06:12:00,18:17:00
1474789522,9/24/2016 12:00:00 AM,21:45:22,49,30.5,72,177.73,5.62,06:12:00,18:17:00
1474789222,9/24/2016 12:00:00 AM,21:40:22,50,30.5,73,168.2,4.5,06:12:00,18:17:00
1474788922,9/24/2016 12:00:00 AM,21:35:22,50,30.5,73,160.93,4.5,06:12:00,18:17:00
1474788627,9/24/2016 12:00:00 AM,21:30:27,50,30.5,73,154.97,5.62,06:12:00,18:17:00
1474788322,9/24/2016 12:00:00 AM,21:25:22,50,30.5,74,166.08,3.37,06:12:00,18:17:00
1474790124,9/24/2016 12:00:00 AM,21:55:24,49,30.51,70,172.41,3.37,06:12:00,18:17:00
1474788022,9/24/2016 12:00:00 AM,21:20:22,50,30.5,76,143.42,5.62,06:12:00,18:17:00
1474792821,9/24/2016 12:00:00 AM,22:40:21,49,30.5,69,170.44,3.37,06:12:00,18:17:00
1474793423,9/24/2016 12:00:00 AM,22:50:23,49,30.5,71,161.25,4.5,06:12:00,18:17:00
1474755618,9/24/2016 12:00:00 AM,12:20:18,60,30.47,89,358.25,5.62,06:12:00,18:17:00
1474797320,9/24/2016 12:00:00 AM,23:55:20,48,30.49,70,169.88,5.62,06:12:00,18:17:00
1474797022,9/24/2016 12:00:00 AM,23:50:22,48,30.49,71,169.68,4.5,06:12:00,18:17:00
1474796722,9/24/2016 12:00:00 AM,23:45:22,48,30.49,73,175.24,5.62,06:12:00,18:17:00
1474796421,9/24/2016 12:00:00 AM,23:40:21,48,30.49,72,171.54,3.37,06:12:00,18:17:00
1474796118,9/24/2016 12:00:00 AM,23:35:18,48,30.49,74,154.1,4.5,06:12:00,18:17:00
1474793122,9/24/2016 12:00:00 AM,22:45:22,49,30.5,69,185.29,3.37,06:12:00,18:17:00
1474795819,9/24/2016 12:00:00 AM,23:30:19,48,30.49,72,170.77,5.62,06:12:00,18:17:00
1474795219,9/24/2016 12:00:00 AM,23:20:19,48,30.49,72,191.62,5.62,06:12:00,18:17:00
1474794927,9/24/2016 12:00:00 AM,23:15:27,48,30.49,72,169.84,4.5,06:12:00,18:17:00
1474794624,9/24/2016 12:00:00 AM,23:10:24,48,30.49,70,177.87,6.75,06:12:00,18:17:00
1474794321,9/24/2016 12:00:00 AM,23:05:21,48,30.49,73,170.13,5.62,06:12:00,18:17:00
1474794020,9/24/2016 12:00:00 AM,23:00:20,48,30.5,70,161.39,4.5,06:12:00,18:17:00
1474793720,9/24/2016 12:00:00 AM,22:55:20,49,30.5,70,152.06,5.62,06:12:00,18:17:00
1474795524,9/24/2016 12:00:00 AM,23:25:24,48,30.49,74,185.82,6.75,06:12:00,18:17:00
1474776624,9/24/2016 12:00:00 AM,18:10:24,56,30.46,98,73.96,0.0,06:12:00,18:17:00
1474787719,9/24/2016 12:00:00 AM,21:15:19,50,30.5,75,162.42,5.62,06:12:00,18:17:00
1474787118,9/24/2016 12:00:00 AM,21:05:18,50,30.5,73,135.21,3.37,06:12:00,18:17:00
1474781119,9/24/2016 12:00:00 AM,19:25:19,53,30.48,86,148.71,2.25,06:12:00,18:17:00
1474780822,9/24/2016 12:00:00 AM,19:20:22,54,30.47,85,134.03,0.0,06:12:00,18:17:00
1474780522,9/24/2016 12:00:00 AM,19:15:22,54,30.47,84,128.91,4.5,06:12:00,18:17:00
1474780221,9/24/2016 12:00:00 AM,19:10:21,54,30.47,84,138.0,2.25,06:12:00,18:17:00
1474779922,9/24/2016 12:00:00 AM,19:05:22,54,30.47,84,120.96,4.5,06:12:00,18:17:00
1474779622,9/24/2016 12:00:00 AM,19:00:22,54,30.47,86,144.1,2.25,06:12:00,18:17:00
1474781421,9/24/2016 12:00:00 AM,19:30:21,53,30.48,85,155.29,4.5,06:12:00,18:17:00
1474779321,9/24/2016 12:00:00 AM,18:55:21,54,30.47,87,108.93,4.5,06:12:00,18:17:00
1474778721,9/24/2016 12:00:00 AM,18:45:21,54,30.47,92,103.14,6.75,06:12:00,18:17:00
1474778420,9/24/2016 12:00:00 AM,18:40:20,54,30.46,95,116.24,4.5,06:12:00,18:17:00
1474778124,9/24/2016 12:00:00 AM,18:35:24,55,30.46,97,140.86,4.5,06:12:00,18:17:00
1474777821,9/24/2016 12:00:00 AM,18:30:21,55,30.46,99,91.59,4.5,06:12:00,18:17:00
1474777519,9/24/2016 12:00:00 AM,18:25:19,55,30.46,98,87.07,3.37,06:12:00,18:17:00
1474777219,9/24/2016 12:00:00 AM,18:20:19,56,30.46,98,91.72,2.25,06:12:00,18:17:00
1474779019,9/24/2016 12:00:00 AM,18:50:19,54,30.47,88,160.54,4.5,06:12:00,18:17:00
1474787420,9/24/2016 12:00:00 AM,21:10:20,50,30.5,72,160.24,5.62,06:12:00,18:17:00
1474781723,9/24/2016 12:00:00 AM,19:35:23,53,30.48,87,153.92,4.5,06:12:00,18:17:00
1474782324,9/24/2016 12:00:00 AM,19:45:24,52,30.48,87,160.72,4.5,06:12:00,18:17:00
1474786521,9/24/2016 12:00:00 AM,20:55:21,51,30.5,74,163.25,4.5,06:12:00,18:17:00
1474786222,9/24/2016 12:00:00 AM,20:50:22,51,30.5,77,148.01,4.5,06:12:00,18:17:00
1474785922,9/24/2016 12:00:00 AM,20:45:22,51,30.5,75,163.29,5.62,06:12:00,18:17:00
1474785620,9/24/2016 12:00:00 AM,20:40:20,51,30.5,75,167.69,5.62,06:12:00,18:17:00
1474785325,9/24/2016 12:00:00 AM,20:35:25,51,30.5,74,159.56,3.37,06:12:00,18:17:00
1474785021,9/24/2016 12:00:00 AM,20:30:21,51,30.49,76,135.06,4.5,06:12:00,18:17:00
1474782021,9/24/2016 12:00:00 AM,19:40:21,52,30.48,87,151.11,4.5,06:12:00,18:17:00
1474784718,9/24/2016 12:00:00 AM,20:25:18,51,30.49,74,160.41,3.37,06:12:00,18:17:00
1474784119,9/24/2016 12:00:00 AM,20:15:19,51,30.49,70,163.7,3.37,06:12:00,18:17:00
1474783820,9/24/2016 12:00:00 AM,20:10:20,51,30.49,76,156.96,5.62,06:12:00,18:17:00
1474783521,9/24/2016 12:00:00 AM,20:05:21,51,30.48,79,160.71,5.62,06:12:00,18:17:00
1474783218,9/24/2016 12:00:00 AM,20:00:18,52,30.48,87,171.23,4.5,06:12:00,18:17:00
1474782919,9/24/2016 12:00:00 AM,19:55:19,52,30.48,87,165.72,3.37,06:12:00,18:17:00
1474782624,9/24/2016 12:00:00 AM,19:50:24,52,30.48,87,155.62,4.5,06:12:00,18:17:00
1474784422,9/24/2016 12:00:00 AM,20:20:22,51,30.49,72,159.05,3.37,06:12:00,18:17:00
1474755320,9/24/2016 12:00:00 AM,12:15:20,60,30.47,89,332.06,5.62,06:12:00,18:17:00
1474719318,9/24/2016 12:00:00 AM,02:15:18,51,30.45,98,179.17,3.37,06:12:00,18:17:00
1474754725,9/24/2016 12:00:00 AM,12:05:25,61,30.47,84,11.26,5.62,06:12:00,18:17:00
1474727119,9/24/2016 12:00:00 AM,04:25:19,49,30.44,96,167.31,4.5,06:12:00,18:17:00
1474726821,9/24/2016 12:00:00 AM,04:20:21,49,30.44,96,169.13,5.62,06:12:00,18:17:00
1474726521,9/24/2016 12:00:00 AM,04:15:21,49,30.44,96,168.32,4.5,06:12:00,18:17:00
1474726220,9/24/2016 12:00:00 AM,04:10:20,49,30.44,96,166.61,4.5,06:12:00,18:17:00
1474725920,9/24/2016 12:00:00 AM,04:05:20,49,30.44,96,166.58,3.37,06:12:00,18:17:00
1474725624,9/24/2016 12:00:00 AM,04:00:24,49,30.44,96,166.58,2.25,06:12:00,18:17:00
1474727423,9/24/2016 12:00:00 AM,04:30:23,49,30.44,96,169.21,4.5,06:12:00,18:17:00
1474725320,9/24/2016 12:00:00 AM,03:55:20,49,30.44,96,166.57,2.25,06:12:00,18:17:00
1474724735,9/24/2016 12:00:00 AM,03:45:35,50,30.44,98,166.57,2.25,06:12:00,18:17:00
1474724419,9/24/2016 12:00:00 AM,03:40:19,50,30.44,97,166.57,0.0,06:12:00,18:17:00
1474724118,9/24/2016 12:00:00 AM,03:35:18,50,30.44,96,166.56,2.25,06:12:00,18:17:00
1474723820,9/24/2016 12:00:00 AM,03:30:20,50,30.44,96,180.77,3.37,06:12:00,18:17:00
1474723522,9/24/2016 12:00:00 AM,03:25:22,50,30.44,96,177.78,3.37,06:12:00,18:17:00
1474723222,9/24/2016 12:00:00 AM,03:20:22,50,30.44,97,176.13,4.5,06:12:00,18:17:00
1474725023,9/24/2016 12:00:00 AM,03:50:23,50,30.44,96,166.57,2.25,06:12:00,18:17:00
1474722922,9/24/2016 12:00:00 AM,03:15:22,50,30.44,97,192.5,5.62,06:12:00,18:17:00
1474727723,9/24/2016 12:00:00 AM,04:35:23,49,30.44,97,170.88,4.5,06:12:00,18:17:00
1474728321,9/24/2016 12:00:00 AM,04:45:21,49,30.44,96,182.85,6.75,06:12:00,18:17:00
1474732518,9/24/2016 12:00:00 AM,05:55:18,49,30.44,95,177.88,5.62,06:12:00,18:17:00
1474732221,9/24/2016 12:00:00 AM,05:50:21,48,30.44,95,176.88,6.75,06:12:00,18:17:00
1474731926,9/24/2016 12:00:00 AM,05:45:26,48,30.44,95,177.39,7.87,06:12:00,18:17:00
1474731619,9/24/2016 12:00:00 AM,05:40:19,48,30.44,95,177.78,5.62,06:12:00,18:17:00
1474731325,9/24/2016 12:00:00 AM,05:35:25,48,30.44,95,178.79,5.62,06:12:00,18:17:00
1474731019,9/24/2016 12:00:00 AM,05:30:19,48,30.44,95,187.01,4.5,06:12:00,18:17:00
1474728021,9/24/2016 12:00:00 AM,04:40:21,49,30.44,96,176.22,6.75,06:12:00,18:17:00
1474730722,9/24/2016 12:00:00 AM,05:25:22,48,30.44,95,186.2,2.25,06:12:00,18:17:00
1474730123,9/24/2016 12:00:00 AM,05:15:23,48,30.44,95,184.48,5.62,06:12:00,18:17:00
1474729822,9/24/2016 12:00:00 AM,05:10:22,49,30.44,95,184.43,2.25,06:12:00,18:17:00
1474729522,9/24/2016 12:00:00 AM,05:05:22,49,30.44,95,184.43,3.37,06:12:00,18:17:00
1474729224,9/24/2016 12:00:00 AM,05:00:24,49,30.44,95,184.42,4.5,06:12:00,18:17:00
1474728934,9/24/2016 12:00:00 AM,04:55:34,49,30.44,95,182.53,4.5,06:12:00,18:17:00
1474728618,9/24/2016 12:00:00 AM,04:50:18,49,30.44,96,183.33,5.62,06:12:00,18:17:00
1474730420,9/24/2016 12:00:00 AM,05:20:20,48,30.44,95,186.39,2.25,06:12:00,18:17:00
1474732824,9/24/2016 12:00:00 AM,06:00:24,49,30.44,94,178.82,6.75,06:12:00,18:17:00
1474722620,9/24/2016 12:00:00 AM,03:10:20,50,30.44,98,189.77,6.75,06:12:00,18:17:00
1474722021,9/24/2016 12:00:00 AM,03:00:21,50,30.44,98,186.98,6.75,06:12:00,18:17:00
1474715426,9/24/2016 12:00:00 AM,01:10:26,51,30.47,98,185.78,4.5,06:12:00,18:17:00
1474714826,9/24/2016 12:00:00 AM,01:00:26,52,30.47,97,184.74,4.5,06:12:00,18:17:00
1474714221,9/24/2016 12:00:00 AM,00:50:21,52,30.48,97,184.54,3.37,06:12:00,18:17:00
1474713921,9/24/2016 12:00:00 AM,00:45:21,52,30.48,97,184.54,2.25,06:12:00,18:17:00
1474713618,9/24/2016 12:00:00 AM,00:40:18,53,30.48,97,184.54,2.25,06:12:00,18:17:00
1474713319,9/24/2016 12:00:00 AM,00:35:19,53,30.48,97,184.54,2.25,06:12:00,18:17:00
1474715719,9/24/2016 12:00:00 AM,01:15:19,51,30.47,98,185.86,4.5,06:12:00,18:17:00
1474713020,9/24/2016 12:00:00 AM,00:30:20,53,30.48,97,184.54,2.25,06:12:00,18:17:00
1474712421,9/24/2016 12:00:00 AM,00:20:21,54,30.48,97,186.1,2.25,06:12:00,18:17:00
1474711821,9/24/2016 12:00:00 AM,00:10:21,54,30.48,97,186.14,0.0,06:12:00,18:17:00
1474711520,9/24/2016 12:00:00 AM,00:05:20,54,30.48,98,186.14,0.0,06:12:00,18:17:00
1474711222,9/24/2016 12:00:00 AM,00:00:22,54,30.48,98,186.14,0.0,06:12:00,18:17:00
1474719918,9/24/2016 12:00:00 AM,02:25:18,50,30.45,98,179.17,3.37,06:12:00,18:17:00
1474719621,9/24/2016 12:00:00 AM,02:20:21,50,30.45,98,179.17,2.25,06:12:00,18:17:00
1474712722,9/24/2016 12:00:00 AM,00:25:22,54,30.48,96,185.41,2.25,06:12:00,18:17:00
1474722320,9/24/2016 12:00:00 AM,03:05:20,50,30.44,98,190.26,6.75,06:12:00,18:17:00
1474716024,9/24/2016 12:00:00 AM,01:20:24,51,30.47,98,185.87,4.5,06:12:00,18:17:00
1474716626,9/24/2016 12:00:00 AM,01:30:26,51,30.46,98,186.28,4.5,06:12:00,18:17:00
1474721727,9/24/2016 12:00:00 AM,02:55:27,50,30.45,99,185.47,3.37,06:12:00,18:17:00
1474721423,9/24/2016 12:00:00 AM,02:50:23,50,30.44,98,185.47,4.5,06:12:00,18:17:00
1474721125,9/24/2016 12:00:00 AM,02:45:25,50,30.45,98,183.69,3.37,06:12:00,18:17:00
1474720838,9/24/2016 12:00:00 AM,02:40:38,50,30.45,98,183.69,2.25,06:12:00,18:17:00
1474720520,9/24/2016 12:00:00 AM,02:35:20,50,30.45,98,180.64,3.37,06:12:00,18:17:00
1474720220,9/24/2016 12:00:00 AM,02:30:20,50,30.45,98,179.17,3.37,06:12:00,18:17:00
1474716322,9/24/2016 12:00:00 AM,01:25:22,51,30.47,98,185.87,5.62,06:12:00,18:17:00
1474719021,9/24/2016 12:00:00 AM,02:10:21,51,30.45,98,179.17,2.25,06:12:00,18:17:00
1474718419,9/24/2016 12:00:00 AM,02:00:19,51,30.45,98,179.17,3.37,06:12:00,18:17:00
1474718119,9/24/2016 12:00:00 AM,01:55:19,51,30.46,98,179.18,3.37,06:12:00,18:17:00
1474717820,9/24/2016 12:00:00 AM,01:50:20,51,30.46,98,179.17,3.37,06:12:00,18:17:00
1474717520,9/24/2016 12:00:00 AM,01:45:20,51,30.46,98,179.32,3.37,06:12:00,18:17:00
1474717224,9/24/2016 12:00:00 AM,01:40:24,51,30.46,98,184.58,2.25,06:12:00,18:17:00
1474716918,9/24/2016 12:00:00 AM,01:35:18,51,30.46,98,184.64,3.37,06:12:00,18:17:00
1474718723,9/24/2016 12:00:00 AM,02:05:23,51,30.45,98,179.17,2.25,06:12:00,18:17:00
1474733118,9/24/2016 12:00:00 AM,06:05:18,49,30.45,94,178.3,7.87,06:12:00,18:17:00
1474755021,9/24/2016 12:00:00 AM,12:10:21,61,30.47,88,1.74,10.12,06:12:00,18:17:00
1474733723,9/24/2016 12:00:00 AM,06:15:23,49,30.45,93,178.45,6.75,06:12:00,18:17:00
1474733423,9/24/2016 12:00:00 AM,06:10:23,49,30.45,94,179.74,7.87,06:12:00,18:17:00
1474748725,9/24/2016 12:00:00 AM,10:25:25,61,30.49,91,14.04,7.87,06:12:00,18:17:00
1474748425,9/24/2016 12:00:00 AM,10:20:25,61,30.49,91,40.88,4.5,06:12:00,18:17:00
1474748120,9/24/2016 12:00:00 AM,10:15:20,61,30.49,88,1.43,6.75,06:12:00,18:17:00
1474747819,9/24/2016 12:00:00 AM,10:10:19,62,30.49,90,6.47,5.62,06:12:00,18:17:00
1474747522,9/24/2016 12:00:00 AM,10:05:22,62,30.49,87,27.69,6.75,06:12:00,18:17:00
1474749318,9/24/2016 12:00:00 AM,10:35:18,61,30.49,91,45.26,5.62,06:12:00,18:17:00
1474747219,9/24/2016 12:00:00 AM,10:00:19,62,30.49,85,34.38,4.5,06:12:00,18:17:00
1474746624,9/24/2016 12:00:00 AM,09:50:24,62,30.49,84,43.97,4.5,06:12:00,18:17:00
1474746324,9/24/2016 12:00:00 AM,09:45:24,62,30.49,82,62.74,2.25,06:12:00,18:17:00
1474746020,9/24/2016 12:00:00 AM,09:40:20,62,30.49,79,0.11,6.75,06:12:00,18:17:00
1474745720,9/24/2016 12:00:00 AM,09:35:20,62,30.49,78,46.37,4.5,06:12:00,18:17:00
1474745423,9/24/2016 12:00:00 AM,09:30:23,61,30.49,79,35.79,1.12,06:12:00,18:17:00
1474745122,9/24/2016 12:00:00 AM,09:25:22,61,30.49,80,35.82,2.25,06:12:00,18:17:00
1474746925,9/24/2016 12:00:00 AM,09:55:25,62,30.49,85,18.85,5.62,06:12:00,18:17:00
1474744819,9/24/2016 12:00:00 AM,09:20:19,61,30.49,81,4.62,2.25,06:12:00,18:17:00
1474749623,9/24/2016 12:00:00 AM,10:40:23,61,30.48,90,0.13,6.75,06:12:00,18:17:00
1474750223,9/24/2016 12:00:00 AM,10:50:23,62,30.49,87,30.39,5.62,06:12:00,18:17:00
1474754420,9/24/2016 12:00:00 AM,12:00:20,62,30.47,84,307.15,6.75,06:12:00,18:17:00
1474754122,9/24/2016 12:00:00 AM,11:55:22,63,30.47,83,49.25,3.37,06:12:00,18:17:00
1474753823,9/24/2016 12:00:00 AM,11:50:23,63,30.47,83,352.31,3.37,06:12:00,18:17:00
1474753522,9/24/2016 12:00:00 AM,11:45:22,64,30.47,79,90.25,4.5,06:12:00,18:17:00
1474753224,9/24/2016 12:00:00 AM,11:40:24,63,30.48,78,359.83,6.75,06:12:00,18:17:00
1474752928,9/24/2016 12:00:00 AM,11:35:28,64,30.48,80,336.44,6.75,06:12:00,18:17:00
1474749922,9/24/2016 12:00:00 AM,10:45:22,61,30.48,89,28.07,6.75,06:12:00,18:17:00
1474752626,9/24/2016 12:00:00 AM,11:30:26,63,30.48,82,13.57,7.87,06:12:00,18:17:00
1474752022,9/24/2016 12:00:00 AM,11:20:22,63,30.48,83,59.87,10.12,06:12:00,18:17:00
1474751720,9/24/2016 12:00:00 AM,11:15:20,63,30.48,85,2.2,3.37,06:12:00,18:17:00
1474751424,9/24/2016 12:00:00 AM,11:10:24,62,30.48,83,37.42,4.5,06:12:00,18:17:00
1474751122,9/24/2016 12:00:00 AM,11:05:22,62,30.48,88,345.84,6.75,06:12:00,18:17:00
1474750820,9/24/2016 12:00:00 AM,11:00:20,62,30.49,89,3.78,9.0,06:12:00,18:17:00
1474750522,9/24/2016 12:00:00 AM,10:55:22,62,30.49,89,8.72,7.87,06:12:00,18:17:00
1474752322,9/24/2016 12:00:00 AM,11:25:22,63,30.48,81,320.94,3.37,06:12:00,18:17:00
1474744524,9/24/2016 12:00:00 AM,09:15:24,61,30.49,81,6.8,2.25,06:12:00,18:17:00
1474749023,9/24/2016 12:00:00 AM,10:30:23,61,30.49,91,11.57,6.75,06:12:00,18:17:00
1474743921,9/24/2016 12:00:00 AM,09:05:21,61,30.49,78,16.64,3.37,06:12:00,18:17:00
1474737922,9/24/2016 12:00:00 AM,07:25:22,52,30.47,96,176.38,1.12,06:12:00,18:17:00
1474737621,9/24/2016 12:00:00 AM,07:20:21,51,30.46,95,176.38,3.37,06:12:00,18:17:00
1474737318,9/24/2016 12:00:00 AM,07:15:18,51,30.46,96,176.37,4.5,06:12:00,18:17:00
1474737019,9/24/2016 12:00:00 AM,07:10:19,50,30.46,97,176.33,3.37,06:12:00,18:17:00
1474736425,9/24/2016 12:00:00 AM,07:00:25,49,30.46,96,174.34,3.37,06:12:00,18:17:00
1474736123,9/24/2016 12:00:00 AM,06:55:23,49,30.46,95,174.3,2.25,06:12:00,18:17:00
1474738225,9/24/2016 12:00:00 AM,07:30:25,53,30.47,96,176.39,1.12,06:12:00,18:17:00
1474735822,9/24/2016 12:00:00 AM,06:50:22,49,30.46,94,174.31,4.5,06:12:00,18:17:00
1474735219,9/24/2016 12:00:00 AM,06:40:19,49,30.45,93,171.42,4.5,06:12:00,18:17:00
1474734920,9/24/2016 12:00:00 AM,06:35:20,49,30.45,93,176.43,3.37,06:12:00,18:17:00
1474734619,9/24/2016 12:00:00 AM,06:30:19,49,30.45,93,176.83,5.62,06:12:00,18:17:00
1474734320,9/24/2016 12:00:00 AM,06:25:20,49,30.45,93,174.47,5.62,06:12:00,18:17:00
